ID; Aktywny (0/1); Nazwa; Kategoria (x,y,z...);Cena zawiera podatek. (brutto); ID reguły podatku; W sprzedaży (0 lub 1); Widoczność (0/1); Ilość; Opis; Podsumowanie; Adresy URL zdjęcia (x,y,z...); Kod dostawcy;
10; 1; Kurs Tworzenie aplikacji na iOS w praktyce; Języki programowania; 79; 1; 1; 1; 500; Naucz się technik tworzenia aplikacji iOS na przykładzie realnych i praktycznych projektów. Dowiedz się jak programować responsywne aplikacje na urządzenia mobilne od Apple.; Naucz się technik tworzenia aplikacji iOS na przykładzie realnych i praktycznych projektów. Dowiedz się jak programować responsywne aplikacje na urządzenia mobilne od Apple.; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_tworzenie_aplikacji_na_ios_w_praktyce.jpg; 1,2
11; 1; Fundamenty programowania w języku Swift; Języki programowania; 59; 1; 1; 1; 500; Poznaj od podstaw język Swift niezbędny do tworzenia aplikacji dla platformę iOS. Zdobądź umiejętności, które pozwolą Ci kodować własne aplikacje.; Poznaj od podstaw język Swift niezbędny do tworzenia aplikacji dla platformę iOS. Zdobądź umiejętności, które pozwolą Ci kodować własne aplikacje.; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/fundamenty_programowania_w_jezyku_swift.jpg; 1,2
12; 1; Kurs Laravel od podstaw - programowanie aplikacji w PHP; Języki programowania; 119; 1; 1; 1; 500; Opanuj pracę z Laravel i twórz aplikacje w najlepszym frameworku PHP.; Opanuj pracę z Laravel i twórz aplikacje w najlepszym frameworku PHP.; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_laravel_od_podstaw_-_programowanie_aplikacji_w_php.jpg; 1,2
13; 1; Kurs Machine Learning w Python - wprowadzenie do sztucznej inteligencji; Języki programowania; 149; 1; 1; 1; 500; Dowiedz się jak w praktyczny sposób wejść w świat Machine Learning w Python, rozwiązywać problemy za pomocą sztucznej inteligencji, wykorzystywać zbiory danych, testować modele uczenia maszynowego.; Dowiedz się jak w praktyczny sposób wejść w świat Machine Learning w Python, rozwiązywać problemy za pomocą sztucznej inteligencji, wykorzystywać zbiory danych, testować modele uczenia maszynowego.; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_machine_learning_w_python_-_wprowadzenie_do_sztucznej_inteligencji.jpg; 1,2
14; 1; Kurs Data Science w Python - wprowadzenie do analizy danych; Języki programowania; 149; 1; 1; 1; 500; Dowiedz się jak wykorzystać wszechstronność Pythona w analizie danych. Poznaj narzędzia, które pozwolą Ci pewnym krokiem wejść w świat Data Science. ; Dowiedz się jak wykorzystać wszechstronność Pythona w analizie danych. Poznaj narzędzia, które pozwolą Ci pewnym krokiem wejść w świat Data Science. ; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_data_science_w_python_-_wprowadzenie_do_analizy_danych.jpg; 1,2
15; 1; Kurs JAVA dla zielonych; Języki programowania; 99; 1; 1; 1; 500; Naucz się języka JAVA od „zera” - do płynnego poruszania się w instrukcjach, metodach oraz klasach i obiektach!; Naucz się języka JAVA od „zera” - do płynnego poruszania się w instrukcjach, metodach oraz klasach i obiektach!; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_java_dla_zielonych.jpg; 1,2
16; 1; Fundamenty programowania w języku Go; Języki programowania; 99; 1; 1; 1; 500; Naucz się programować w języku, który umożliwia łatwe tworzenie wydajnych i niezawodnych aplikacji. Zdobądź wiedzę, która pozwoli Ci swobodnie pisać kod w języku Go.; Naucz się programować w języku, który umożliwia łatwe tworzenie wydajnych i niezawodnych aplikacji. Zdobądź wiedzę, która pozwoli Ci swobodnie pisać kod w języku Go.; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_fundamenty_programowania_w_jezyku_go.jpg; 1,2
17; 1; Fundamenty Test Driven Development; Języki programowania; 89; 1; 1; 1; 500; Zrozum koncepcję metodyki TDD i ideę programowania sterowanego testami. Wykorzystaj zdobytą wiedzę, by tworzyć wysokiej jakości kod, który będzie wolny od błędów i łatwy w utrzymaniu.; Zrozum koncepcję metodyki TDD i ideę programowania sterowanego testami. Wykorzystaj zdobytą wiedzę, by tworzyć wysokiej jakości kod, który będzie wolny od błędów i łatwy w utrzymaniu.; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/fundamenty_test_driven_development.jpg; 1,2
18; 1; Jak zostać developerem JAVA; Języki programowania; 119; 1; 1; 1; 500; Dowiedz się co oprócz umiejętności programowania jest niezbędne, aby zostać programistą JAVA; Dowiedz się co oprócz umiejętności programowania jest niezbędne, aby zostać programistą JAVA; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/jak_zostac_java_developerem.jpg; 1,2
19; 1; Projektowanie RESTful API - dobre praktyki; Języki programowania; 99; 1; 1; 1; 500; Dowiedz się jak krok po kroku od podstaw stworzyć REST API najwyższej klasy. Poznaj dobre praktyki i metody implementacji z wykorzystaniem popularnego frameworka Spring Boot.; Dowiedz się jak krok po kroku od podstaw stworzyć REST API najwyższej klasy. Poznaj dobre praktyki i metody implementacji z wykorzystaniem popularnego frameworka Spring Boot.; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/projektowanie_restful_api_dobre_praktyki.jpg; 1,2
20; 1; Wprowadzenie do blockchain - Ethereum i smart kontrakty w praktyce; Bazy danych; 149; 1; 1; 1; 500; Opanuj platformę Ethereum i zacznij tworzyć własne aplikacje oparte na blockchain. Poznaj język  Solidity i dowiedz się jak pisać smart kontrakty.; Opanuj platformę Ethereum i zacznij tworzyć własne aplikacje oparte na blockchain. Poznaj język  Solidity i dowiedz się jak pisać smart kontrakty.; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/wprowadzenie_do_blockchain.jpg; 1,2
21; 1; Kurs PostgreSQL - administracja bazami danych; Bazy danych; 99; 1; 1; 1; 500; Naucz się administracji relacyjnymi bazami danych i wykorzystaj możliwości PostgreSQL - jednego z najlepszych i darmowych rozwiązań na rynku; Naucz się administracji relacyjnymi bazami danych i wykorzystaj możliwości PostgreSQL - jednego z najlepszych i darmowych rozwiązań na rynku; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/postgresql_administracja_bazamin_danych.jpg; 1,2
22; 1; Kurs Microsoft SQL Server - od podstaw; Bazy danych; 89; 1; 1; 1; 500; Opanuj pracę w Microsoft SQL Server od podstaw. Dowiedz się jak projektować bazy danych z Management Studio i T-SQL. Naucz się nimi zarządzać i wykorzystywać w różnych środowiskach.; Opanuj pracę w Microsoft SQL Server od podstaw. Dowiedz się jak projektować bazy danych z Management Studio i T-SQL. Naucz się nimi zarządzać i wykorzystywać w różnych środowiskach.; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/microsoft_sql_server_od_podstaw.jpg; 1,2
23; 1; Kurs Linux dla web developera; Bazy danych; 99; 1; 1; 1; 500; Automatyzuj zadania, wdrażaj aplikacje na serwer, zapewniaj im bezpieczeństwo oraz stabilność. Rozwijaj aplikacje nie wykonując żmudnych czynności administracyjnych; Automatyzuj zadania, wdrażaj aplikacje na serwer, zapewniaj im bezpieczeństwo oraz stabilność. Rozwijaj aplikacje nie wykonując żmudnych czynności administracyjnych; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/linux_dla_web_developera.jpg; 1,2
24; 1; Kurs C Sharp - programowanie w LINQ; Bazy danych; 99; 1; 1; 1; 500; Ułatw sobie pracę z kolekcjami danych z LINQ! Opanuj tworzenie podstawowych i zaawansowanych zapytań, sortuj, filtruj, grupuj i agreguj dane z różnych źródeł; Ułatw sobie pracę z kolekcjami danych z LINQ! Opanuj tworzenie podstawowych i zaawansowanych zapytań, sortuj, filtruj, grupuj i agreguj dane z różnych źródeł; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/c_sharp_programowanie_w_linq.jpg; 1,2
25; 1; Kurs JAVA Hibernate - aplikacje bazodanowe; Bazy danych; 99; 1; 1; 1; 500; Twórz aplikacje bazodanowe w JAVA dzięki frameworkowi Hibernate. Wykorzystuj obiektowy język zapytań HQL i twórz zaawansowane relacje; Twórz aplikacje bazodanowe w JAVA dzięki frameworkowi Hibernate. Wykorzystuj obiektowy język zapytań HQL i twórz zaawansowane relacje; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_java_hibernate_aplikacje_bazodanowe.jpg; 1,2
26; 1; Kurs Bazy danych MySQL od podstaw; Bazy danych; 89; 1; 1; 1; 500; Poznaj krok po kroku system baz danych, który jest podstawą dynamicznych aplikacji webowych.; Poznaj krok po kroku system baz danych, który jest podstawą dynamicznych aplikacji webowych.; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/435_kurs_mysql.jpg; 1,2
27; 1; Jak zostać Full Stack Developerem; Bazy danych; 119; 1; 1; 1; 500; Wszystko czego potrzebujesz aby zostać Full-Stack Developerem; Wszystko czego potrzebujesz aby zostać Full-Stack Developerem; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Full_stack_developer.jpg; 1,2
28; 1; Kurs MongoDB - nowoczesne bazy danych; Bazy danych; 79; 1; 1; 1; 500; Poznaj nową generację baz danych; Poznaj nową generację baz danych; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-MongoDB-nowoczesne-bazy-danych.jpg; 1,2
29; 1; Kurs PHP 7 - od podstaw; Bazy danych; 99; 1; 1; 1; 500; Poznaj najnowszą odsłonę niezwykle popularnego języka do tworzenia aplikacji internetowych; Poznaj najnowszą odsłonę niezwykle popularnego języka do tworzenia aplikacji internetowych; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-PHP-7-od-podstaw.jpg; 1,2
30; 1; Kurs C++ aplikacje bazodanowe; Bazy danych; 129; 1; 1; 1; 500; Zdobądź umiejętności, z którymi przyspieszysz swoją karierę programisty C++; Zdobądź umiejętności, z którymi przyspieszysz swoją karierę programisty C++; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Cpp-tworzenie-aplikacji-bazodanowych.jpg; 1,2
31; 1; Kurs SQL nowoczesne bazy danych; Bazy danych; 99; 1; 1; 1; 500; Naucz się programować nowoczesne, wydajne i bezpieczne bazy danych; Naucz się programować nowoczesne, wydajne i bezpieczne bazy danych; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-SQL-nowoczesne-bazy-danych.jpg; 1,2
32; 1; Kurs Github - zdalne repozytoria od podstaw; DevOps; 79; 1; 1; 1; 500; Naucz sprawnej pracy z kodem wykorzystując GitHub. Dowiedz się jak zarządzać repozytoriami, tworzyć dokumentację projektów i wiele więcej.; Naucz sprawnej pracy z kodem wykorzystując GitHub. Dowiedz się jak zarządzać repozytoriami, tworzyć dokumentację projektów i wiele więcej.; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_github_-_zdalne_repozytoria_od_podstaw.jpg; 1,2
33; 1; Kurs Ethical Hacking i cyberbezpieczeństwo od podstaw; DevOps; 119; 1; 1; 1; 500; Naucz się technik etycznego hakowania. Dowiedz się jak wykonywać testy penetracyjne i skutecznie zabezpieczyć swoją sieć i urządzenia.; Naucz się technik etycznego hakowania. Dowiedz się jak wykonywać testy penetracyjne i skutecznie zabezpieczyć swoją sieć i urządzenia.; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_ethical_hacking_i_cyberbezpieczenstwo_od_podstaw.jpg; 1,2
34; 1; Kurs Ansible - automatyzacja zadań w praktyce; DevOps; 89; 1; 1; 1; 500; Poznaj techniki automatyzacji zadań z Ansible. Raz na zawsze skończ z manualną konfiguracją i pracochłonnym wdrażaniem aplikacji.; Poznaj techniki automatyzacji zadań z Ansible. Raz na zawsze skończ z manualną konfiguracją i pracochłonnym wdrażaniem aplikacji.; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_ansible_-_automatyzacja_zadan_w_praktyce.jpg; 1,2
35; 1; Kurs Active Directory dla administratora systemu; DevOps; 99; 1; 1; 1; 500; Opanuj narzędzia Active Directory i rozwiń swoją wiedzę na temat administracji domeną Windows. Dowiedz się jak zarządzać użytkownikami, komputerami, grupami i wykonywać kopie zapasowe bazy danych.; Opanuj narzędzia Active Directory i rozwiń swoją wiedzę na temat administracji domeną Windows. Dowiedz się jak zarządzać użytkownikami, komputerami, grupami i wykonywać kopie zapasowe bazy danych.; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_active_directory_dla_administratora_systemu.jpg; 1,2
36; 1; Kurs Docker dla zaawansowanych; DevOps; 99; 1; 1; 1; 500; Opanuj zaawansowane techniki pracy z Dockerem i zdobądź umiejętności niezbędne do sprawnej implementacji procesów CI/CD.; Opanuj zaawansowane techniki pracy z Dockerem i zdobądź umiejętności niezbędne do sprawnej implementacji procesów CI/CD.; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_docker_dla_zaawansowanych.jpg; 1,2
37; 1; Kurs Linux Ubuntu od podstaw; DevOps; 99; 1; 1; 1; 500; Dowiedz się jak prosto i szybko zmienić swój obecny system na Ubuntu. Naucz się podstaw obsługi Linuxa i opanuj pracę w konsoli.; Dowiedz się jak prosto i szybko zmienić swój obecny system na Ubuntu. Naucz się podstaw obsługi Linuxa i opanuj pracę w konsoli.; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_linux_ubuntu_od_podstaw.jpg; 1,2
38; 1; Kurs PowerShell dla administratora Windows; DevOps; 119; 1; 1; 1; 500; Opanuj linię komend i naucz się automatyzować powtarzalne zadania w systemie Windows wykorzystując możliwości PowerShell.; Opanuj linię komend i naucz się automatyzować powtarzalne zadania w systemie Windows wykorzystując możliwości PowerShell.; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_powershell_dla_administratora_windows.jpg; 1,2
39; 1; Kurs Podstawy Networkingu oraz konfiguracji sieci w Linux; DevOps; 129; 1; 1; 1; 500; Dowiedz się wszystkiego na temat konfiguracji sieci w Linuxie. Zdobądź praktyczną wiedzę na temat networkingu, niezbędną w pracy administratora oraz inżyniera sieci.; Dowiedz się wszystkiego na temat konfiguracji sieci w Linuxie. Zdobądź praktyczną wiedzę na temat networkingu, niezbędną w pracy administratora oraz inżyniera sieci.; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_podstawy_networkingu_oraz_konfiguracji_sieci_w_linux.jpg; 1,2
40; 1; Kurs Microsoft Windows Server dla początkujących; DevOps; 149; 1; 1; 1; 500; Praktyczny poradnik dla każdego administratora Windows Server. Opanuj od podstaw wszystko czego potrzebujesz do sprawnego zarządzania serwerami.; Praktyczny poradnik dla każdego administratora Windows Server. Opanuj od podstaw wszystko czego potrzebujesz do sprawnego zarządzania serwerami.; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_microsoft_windows_server_dla_poczatkujacych.jpg; 1,2
41; 1; Kurs Nginx - wydajne serwery od podstaw; DevOps; 79; 1; 1; 1; 500; Dowiedz się jak zbudować wydajny i bezpieczny serwer. Opanuj instalację, konfigurację oraz administrację serwera nginx.; Dowiedz się jak zbudować wydajny i bezpieczny serwer. Opanuj instalację, konfigurację oraz administrację serwera nginx.; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_nginx_-_wydajne_serwery_od_podstaw.jpg; 1,2
42; 1; Kurs Git dla zaawansowanych; DevOps; 119; 1; 1; 1; 500; Rozwiń swoje umiejętności pracy z najpopularniejszym systemem kontroli wersji. Poznaj zaawansowane techniki i zostań ekspertem Git!; Rozwiń swoje umiejętności pracy z najpopularniejszym systemem kontroli wersji. Poznaj zaawansowane techniki i zostań ekspertem Git!; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_git_dla_zaawansowanych.jpg; 1,2
43; 1; Kurs Jira od podstaw - zarządzanie projektami; DevOps; 89; 1; 1; 1; 500; Naucz się efektywnej pracy zespołowej i zarządzania projektami w Jira. Poznaj elementy metodyk zwinnych i opanuj workflow będący standardem w większości firm na rynku.; Naucz się efektywnej pracy zespołowej i zarządzania projektami w Jira. Poznaj elementy metodyk zwinnych i opanuj workflow będący standardem w większości firm na rynku.; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/jira_od_podstaw_-_zarzadzanie_projektami.jpg; 1,2
44; 1; Kurs Git dla początkujących; DevOps; 99; 1; 1; 1; 500; Koduj sprawniej, oszczędzaj czas, unikaj niepotrzebnych błędów i stresu, dzięki git, najlepszemu systemowi kontroli wersji na rynku!; Koduj sprawniej, oszczędzaj czas, unikaj niepotrzebnych błędów i stresu, dzięki git, najlepszemu systemowi kontroli wersji na rynku!; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_git_dla_poczatkujacych.jpg; 1,2
45; 1; Kurs Microsoft Azure od podstaw; DevOps; 149; 1; 1; 1; 500; Poznaj olbrzymie możliwości Microsoft Azure, jednej z najlepszych chmur obliczeniowych na rynku. Dowiedz się jak działają jej usługi, naucz się nimi zarządzać i wykorzystywać w praktyce!; Poznaj olbrzymie możliwości Microsoft Azure, jednej z najlepszych chmur obliczeniowych na rynku. Dowiedz się jak działają jej usługi, naucz się nimi zarządzać i wykorzystywać w praktyce!; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_microsoft_azure_od_podstaw.jpg; 1,2
46; 1; Kurs VIM - techniki pracy; DevOps; 59; 1; 1; 1; 500; Poznaj możliwości edytora VIM i zacznij wykorzystywać go do zadań programistycznych i administracyjnych. Ułatw sobie codzienną pracę bez względu na system, z którego korzystasz; Poznaj możliwości edytora VIM i zacznij wykorzystywać go do zadań programistycznych i administracyjnych. Ułatw sobie codzienną pracę bez względu na system, z którego korzystasz; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/vim_techniki_pracy.jpg; 1,2
47; 1; Kurs Linux dla web developera; DevOps; 99; 1; 1; 1; 500; Automatyzuj zadania, wdrażaj aplikacje na serwer, zapewniaj im bezpieczeństwo oraz stabilność. Rozwijaj aplikacje nie wykonując żmudnych czynności administracyjnych; Automatyzuj zadania, wdrażaj aplikacje na serwer, zapewniaj im bezpieczeństwo oraz stabilność. Rozwijaj aplikacje nie wykonując żmudnych czynności administracyjnych; /redesign/assets/images/1x1.png" data-src="https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/linux_dla_web_developera.jpg; 1,2
